2024-06-25 15:44:50,935 INFO    StreamThr :12656 [internal.py:wandb_internal():85] W&B internal server running at pid: 12656, started at: 2024-06-25 15:44:50.925520
2024-06-25 15:44:50,938 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status
2024-06-25 15:44:50,939 INFO    WriterThread:12656 [datastore.py:open_for_write():87] open: /Users/teresa/Desktop/ese-2000-labs/Lab 7/wandb/run-20240625_154425-fpa5a6st/run-fpa5a6st.wandb
2024-06-25 15:44:50,940 DEBUG   SenderThread:12656 [sender.py:send():378] send: header
2024-06-25 15:44:50,940 DEBUG   SenderThread:12656 [sender.py:send():378] send: run
2024-06-25 15:44:51,173 INFO    SenderThread:12656 [dir_watcher.py:__init__():211] watching files in: /Users/teresa/Desktop/ese-2000-labs/Lab 7/wandb/run-20240625_154425-fpa5a6st/files
2024-06-25 15:44:51,173 INFO    SenderThread:12656 [sender.py:_start_run_threads():1123] run started: fpa5a6st with start time 1719344690.069487
2024-06-25 15:44:51,182 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: check_version
2024-06-25 15:44:51,182 DEBUG   SenderThread:12656 [sender.py:send_request():405] send_request: check_version
2024-06-25 15:44:51,272 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: run_start
2024-06-25 15:44:51,284 DEBUG   HandlerThread:12656 [system_info.py:__init__():26] System info init
2024-06-25 15:44:51,284 DEBUG   HandlerThread:12656 [system_info.py:__init__():41] System info init done
2024-06-25 15:44:51,284 INFO    HandlerThread:12656 [system_monitor.py:start():194] Starting system monitor
2024-06-25 15:44:51,284 INFO    SystemMonitor:12656 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-25 15:44:51,284 INFO    HandlerThread:12656 [system_monitor.py:probe():214] Collecting system info
2024-06-25 15:44:51,285 INFO    SystemMonitor:12656 [interfaces.py:start():188] Started cpu monitoring
2024-06-25 15:44:51,287 INFO    SystemMonitor:12656 [interfaces.py:start():188] Started disk monitoring
2024-06-25 15:44:51,289 INFO    SystemMonitor:12656 [interfaces.py:start():188] Started gpuapple monitoring
2024-06-25 15:44:51,291 INFO    SystemMonitor:12656 [interfaces.py:start():188] Started memory monitoring
2024-06-25 15:44:51,291 INFO    SystemMonitor:12656 [interfaces.py:start():188] Started network monitoring
2024-06-25 15:44:51,531 DEBUG   HandlerThread:12656 [system_info.py:probe():150] Probing system
2024-06-25 15:44:51,535 DEBUG   HandlerThread:12656 [system_info.py:_probe_git():135] Probing git
2024-06-25 15:44:51,551 DEBUG   HandlerThread:12656 [system_info.py:_probe_git():143] Probing git done
2024-06-25 15:44:51,551 DEBUG   HandlerThread:12656 [system_info.py:probe():198] Probing system done
2024-06-25 15:44:51,551 DEBUG   HandlerThread:12656 [system_monitor.py:probe():223] {'os': 'macOS-12.6.2-arm64-arm-64bit', 'python': '3.8.18', 'heartbeatAt': '2024-06-25T19:44:51.531497', 'startedAt': '2024-06-25T19:44:25.342746', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/varunchitturi/ese-2000-labs', 'commit': '08a96aef55ec74a75e5aa4f3bc2d7d63f7682e67'}, 'email': '153689710+tshang21@users.noreply.github.com', 'root': '/Users/teresa/Desktop/ese-2000-labs', 'host': 'hnt-06723.apn.wlan.private.upenn.edu', 'username': 'teresa', 'executable': '/Users/teresa/miniconda3/envs/ese2000/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'/': {'total': 926.3517189025879, 'used': 677.15673828125}}, 'gpuapple': {'type': 'Apple M2', 'vendor': 'sppci_vendor_Apple'}, 'memory': {'total': 16.0}}
2024-06-25 15:44:51,551 INFO    HandlerThread:12656 [system_monitor.py:probe():224] Finished collecting system info
2024-06-25 15:44:51,551 INFO    HandlerThread:12656 [system_monitor.py:probe():227] Publishing system info
2024-06-25 15:44:51,551 DEBUG   HandlerThread:12656 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-06-25 15:44:52,180 INFO    Thread-24 :12656 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/teresa/Desktop/ese-2000-labs/Lab 7/wandb/run-20240625_154425-fpa5a6st/files/conda-environment.yaml
2024-06-25 15:44:53,085 DEBUG   HandlerThread:12656 [system_info.py:_save_conda():222] Saving conda packages done
2024-06-25 15:44:53,085 INFO    HandlerThread:12656 [system_monitor.py:probe():229] Finished publishing system info
2024-06-25 15:44:53,086 DEBUG   SenderThread:12656 [sender.py:send():378] send: files
2024-06-25 15:44:53,086 INFO    SenderThread:12656 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-06-25 15:44:53,184 INFO    Thread-24 :12656 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/teresa/Desktop/ese-2000-labs/Lab 7/wandb/run-20240625_154425-fpa5a6st/files/conda-environment.yaml
2024-06-25 15:44:53,184 INFO    Thread-24 :12656 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/teresa/Desktop/ese-2000-labs/Lab 7/wandb/run-20240625_154425-fpa5a6st/files/wandb-metadata.json
2024-06-25 15:44:53,204 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: python_packages
2024-06-25 15:44:53,204 DEBUG   SenderThread:12656 [sender.py:send_request():405] send_request: python_packages
2024-06-25 15:44:53,205 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: stop_status
2024-06-25 15:44:53,205 DEBUG   SenderThread:12656 [sender.py:send_request():405] send_request: stop_status
2024-06-25 15:44:53,348 DEBUG   SenderThread:12656 [sender.py:send():378] send: telemetry
2024-06-25 15:44:53,417 INFO    wandb-upload_0:12656 [upload_job.py:push():130] Uploaded file /var/folders/7w/qhjx915d72v4nkt0gpls0m_h0000gn/T/tmp0p5qpcs6wandb/m4e7usht-wandb-metadata.json
2024-06-25 15:44:54,190 INFO    Thread-24 :12656 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/teresa/Desktop/ese-2000-labs/Lab 7/wandb/run-20240625_154425-fpa5a6st/files/output.log
2024-06-25 15:44:54,190 INFO    Thread-24 :12656 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/teresa/Desktop/ese-2000-labs/Lab 7/wandb/run-20240625_154425-fpa5a6st/files/requirements.txt
2024-06-25 15:44:56,197 INFO    Thread-24 :12656 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/teresa/Desktop/ese-2000-labs/Lab 7/wandb/run-20240625_154425-fpa5a6st/files/output.log
2024-06-25 15:44:56,226 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-25 15:44:56,381 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: partial_history
2024-06-25 15:44:56,382 DEBUG   SenderThread:12656 [sender.py:send():378] send: files
2024-06-25 15:44:56,382 INFO    SenderThread:12656 [sender.py:_save_file():1389] saving file media/images/Original, Noised, Recon'd Images_0_dac175e58f9561d12835.png with policy now
2024-06-25 15:44:56,386 DEBUG   SenderThread:12656 [sender.py:send():378] send: history
2024-06-25 15:44:56,386 DEBUG   SenderThread:12656 [sender.py:send_request():405] send_request: summary_record
2024-06-25 15:44:56,387 INFO    SenderThread:12656 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-25 15:44:56,657 INFO    wandb-upload_0:12656 [upload_job.py:push():130] Uploaded file /var/folders/7w/qhjx915d72v4nkt0gpls0m_h0000gn/T/tmp0p5qpcs6wandb/zikwkvb9-media/images/Original, Noised, Recon'd Images_0_dac175e58f9561d12835.png
2024-06-25 15:44:57,202 INFO    Thread-24 :12656 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/teresa/Desktop/ese-2000-labs/Lab 7/wandb/run-20240625_154425-fpa5a6st/files/media/images/Original, Noised, Recon'd Images_0_dac175e58f9561d12835.png
2024-06-25 15:44:57,202 INFO    Thread-24 :12656 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/teresa/Desktop/ese-2000-labs/Lab 7/wandb/run-20240625_154425-fpa5a6st/files/wandb-summary.json
2024-06-25 15:44:57,203 INFO    Thread-24 :12656 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/teresa/Desktop/ese-2000-labs/Lab 7/wandb/run-20240625_154425-fpa5a6st/files/media
2024-06-25 15:44:57,203 INFO    Thread-24 :12656 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/teresa/Desktop/ese-2000-labs/Lab 7/wandb/run-20240625_154425-fpa5a6st/files/media/images
2024-06-25 15:44:57,504 INFO    wandb-upload_0:12656 [upload_job.py:push():130] Uploaded file /var/folders/7w/qhjx915d72v4nkt0gpls0m_h0000gn/T/tmp0p5qpcs6wandb/n9nd39zt-media/images/Original, Noised, Recon'd Images_0_dac175e58f9561d12835.png
2024-06-25 15:44:58,208 INFO    Thread-24 :12656 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/teresa/Desktop/ese-2000-labs/Lab 7/wandb/run-20240625_154425-fpa5a6st/files/output.log
2024-06-25 15:44:59,368 INFO    Thread-24 :12656 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/teresa/Desktop/ese-2000-labs/Lab 7/wandb/run-20240625_154425-fpa5a6st/files/output.log
2024-06-25 15:45:01,375 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-25 15:45:06,396 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-25 15:45:08,211 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: stop_status
2024-06-25 15:45:08,212 DEBUG   SenderThread:12656 [sender.py:send_request():405] send_request: stop_status
2024-06-25 15:45:12,290 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-25 15:45:17,316 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-25 15:45:22,340 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-25 15:45:23,215 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: stop_status
2024-06-25 15:45:23,215 DEBUG   SenderThread:12656 [sender.py:send_request():405] send_request: stop_status
